Route,Segment,Date,TripStartTime,Scheduled Running Time,Actual Running Time
"        50 - Route 50",bearid - sanout,12/03/2021 12:00 AM,06:20:00,420,232
"        50 - Route 50",bearid - sanout,12/08/2021 12:00 AM,06:20:00,420,346
"        50 - Route 50",bearid - sanout,12/21/2021 12:00 AM,06:20:00,420,281
"        50 - Route 50",bearid - sanout,12/22/2021 12:00 AM,06:20:00,420,242
"        50 - Route 50",bearid - sanout,01/11/2022 12:00 AM,06:20:00,420,257
"        50 - Route 50",bearid - sanout,12/07/2021 12:00 AM,06:20:00,420,270
"        50 - Route 50",bearid - sanout,01/10/2022 12:00 AM,06:20:00,420,291
"        50 - Route 50",bearid - sanout,01/20/2022 12:00 AM,06:20:00,420,313
"        50 - Route 50",bearid - sanout,01/21/2022 12:00 AM,06:20:00,420,334
"        50 - Route 50",bearid - sanout,02/07/2022 12:00 AM,06:20:00,420,384
"        50 - Route 50",bearid - sanout,02/08/2022 12:00 AM,06:20:00,420,284
"        50 - Route 50",bearid - sanout,02/28/2022 12:00 AM,06:20:00,420,357
"        50 - Route 50",bearid - sanout,03/01/2022 12:00 AM,06:20:00,420,304
"        50 - Route 50",bearid - sanout,02/05/2022 12:00 AM,06:20:00,420,323
"        50 - Route 50",bearid - sanout,02/17/2022 12:00 AM,06:20:00,420,259
"        50 - Route 50",bearid - sanout,03/23/2022 12:00 AM,06:20:00,420,341
"        50 - Route 50",bearid - sanout,03/05/2022 12:00 AM,06:20:00,420,265
"        50 - Route 50",bearid - sanout,03/24/2022 12:00 AM,06:20:00,420,304
"        50 - Route 50",bearid - sanout,04/01/2022 12:00 AM,06:20:00,420,386
"        50 - Route 50",btwrsh - dantre,12/04/2021 12:00 AM,06:20:00,960,724
"        50 - Route 50",btwrsh - dantre,12/20/2021 12:00 AM,06:20:00,960,615
"        50 - Route 50",bearid - sanout,03/29/2022 12:00 AM,06:20:00,420,329
"        50 - Route 50",btwrsh - dantre,12/02/2021 12:00 AM,06:20:00,960,791
"        50 - Route 50",btwrsh - dantre,12/17/2021 12:00 AM,06:20:00,960,802
"        50 - Route 50",btwrsh - dantre,12/18/2021 12:00 AM,06:20:00,960,717
"        50 - Route 50",btwrsh - dantre,12/24/2021 12:00 AM,06:20:00,960,734
"        50 - Route 50",bearid - sanout,12/06/2021 12:00 AM,06:20:00,420,298
"        50 - Route 50",bearid - sanout,12/29/2021 12:00 AM,06:20:00,420,339
"        50 - Route 50",bearid - sanout,01/15/2022 12:00 AM,06:20:00,420,229
"        50 - Route 50",btwrsh - dantre,12/23/2021 12:00 AM,06:20:00,960,827
"        50 - Route 50",btwrsh - dantre,01/05/2022 12:00 AM,06:20:00,960,846
"        50 - Route 50",btwrsh - dantre,01/07/2022 12:00 AM,06:20:00,960,873
"        50 - Route 50",btwrsh - dantre,01/15/2022 12:00 AM,06:20:00,960,717
"        50 - Route 50",btwrsh - dantre,01/17/2022 12:00 AM,06:20:00,960,715
"        50 - Route 50",btwrsh - dantre,01/19/2022 12:00 AM,06:20:00,960,832
"        50 - Route 50",btwrsh - dantre,01/27/2022 12:00 AM,06:20:00,960,879
"        50 - Route 50",btwrsh - dantre,02/04/2022 12:00 AM,06:20:00,960,932
"        50 - Route 50",btwrsh - dantre,02/08/2022 12:00 AM,06:20:00,960,899
"        50 - Route 50",btwrsh - dantre,01/21/2022 12:00 AM,06:20:00,960,741
"        50 - Route 50",btwrsh - dantre,01/29/2022 12:00 AM,06:20:00,960,884
"        50 - Route 50",btwrsh - dantre,02/12/2022 12:00 AM,06:20:00,960,629
"        50 - Route 50",btwrsh - dantre,02/28/2022 12:00 AM,06:20:00,960,668
"        50 - Route 50",bearid - sanout,12/02/2021 12:00 AM,06:20:00,420,257
"        50 - Route 50",bearid - sanout,12/11/2021 12:00 AM,06:20:00,420,338
"        50 - Route 50",bearid - sanout,12/13/2021 12:00 AM,06:20:00,420,336
"        50 - Route 50",bearid - sanout,12/15/2021 12:00 AM,06:20:00,420,279
"        50 - Route 50",bearid - sanout,01/06/2022 12:00 AM,06:20:00,420,289
"        50 - Route 50",bearid - sanout,01/12/2022 12:00 AM,06:20:00,420,274
"        50 - Route 50",bearid - sanout,12/04/2021 12:00 AM,06:20:00,420,275
"        50 - Route 50",bearid - sanout,12/16/2021 12:00 AM,06:20:00,420,269
"        50 - Route 50",bearid - sanout,12/17/2021 12:00 AM,06:20:00,420,288
"        50 - Route 50",bearid - sanout,12/30/2021 12:00 AM,06:20:00,420,281
"        50 - Route 50",bearid - sanout,01/04/2022 12:00 AM,06:20:00,420,311
"        50 - Route 50",bearid - sanout,01/07/2022 12:00 AM,06:20:00,420,270
"        50 - Route 50",bearid - sanout,01/08/2022 12:00 AM,06:20:00,420,298
"        50 - Route 50",bearid - sanout,01/14/2022 12:00 AM,06:20:00,420,359
"        50 - Route 50",bearid - sanout,01/31/2022 12:00 AM,06:20:00,420,277
"        50 - Route 50",bearid - sanout,02/09/2022 12:00 AM,06:20:00,420,297
"        50 - Route 50",bearid - sanout,02/19/2022 12:00 AM,06:20:00,420,287
"        50 - Route 50",bearid - sanout,02/23/2022 12:00 AM,06:20:00,420,341
"        50 - Route 50",bearid - sanout,03/04/2022 12:00 AM,06:20:00,420,268
"        50 - Route 50",bearid - sanout,03/08/2022 12:00 AM,06:20:00,420,241
"        50 - Route 50",bearid - sanout,03/11/2022 12:00 AM,06:20:00,420,392
"        50 - Route 50",btwrsh - dantre,03/18/2022 12:00 AM,06:20:00,960,"1,012"
"        50 - Route 50",dantre - rsw,12/07/2021 12:00 AM,06:20:00,540,554
"        50 - Route 50",dantre - rsw,12/16/2021 12:00 AM,06:20:00,540,577
"        50 - Route 50",btwrsh - dantre,03/14/2022 12:00 AM,06:20:00,960,843
"        50 - Route 50",btwrsh - dantre,03/19/2022 12:00 AM,06:20:00,960,684
"        50 - Route 50",btwrsh - dantre,03/24/2022 12:00 AM,06:20:00,960,734
"        50 - Route 50",btwrsh - dantre,03/31/2022 12:00 AM,06:20:00,960,794
"        50 - Route 50",dantre - rsw,12/22/2021 12:00 AM,06:20:00,540,628
"        50 - Route 50",dantre - rsw,12/27/2021 12:00 AM,06:20:00,540,626
"        50 - Route 50",bearid - sanout,12/14/2021 12:00 AM,06:20:00,420,246
"        50 - Route 50",bearid - sanout,12/28/2021 12:00 AM,06:20:00,420,357
"        50 - Route 50",bearid - sanout,01/05/2022 12:00 AM,06:20:00,420,317
"        50 - Route 50",bearid - sanout,01/17/2022 12:00 AM,06:20:00,420,298
"        50 - Route 50",bearid - sanout,01/19/2022 12:00 AM,06:20:00,420,322
"        50 - Route 50",bearid - sanout,01/28/2022 12:00 AM,06:20:00,420,316
"        50 - Route 50",bearid - sanout,02/22/2022 12:00 AM,06:20:00,420,314
"        50 - Route 50",bearid - sanout,03/02/2022 12:00 AM,06:20:00,420,306
"        50 - Route 50",bearid - sanout,03/03/2022 12:00 AM,06:20:00,420,276
"        50 - Route 50",bearid - sanout,03/09/2022 12:00 AM,06:20:00,420,302
"        50 - Route 50",bearid - sanout,01/13/2022 12:00 AM,06:20:00,420,335
"        50 - Route 50",dantre - rsw,12/28/2021 12:00 AM,06:20:00,540,658
"        50 - Route 50",dantre - rsw,12/30/2021 12:00 AM,06:20:00,540,618
"        50 - Route 50",dantre - rsw,01/13/2022 12:00 AM,06:20:00,540,546
"        50 - Route 50",dantre - rsw,01/15/2022 12:00 AM,06:20:00,540,608
"        50 - Route 50",dantre - rsw,01/22/2022 12:00 AM,06:20:00,540,624
"        50 - Route 50",dantre - rsw,02/07/2022 12:00 AM,06:20:00,540,579
"        50 - Route 50",bearid - sanout,01/18/2022 12:00 AM,06:20:00,420,358
"        50 - Route 50",bearid - sanout,01/22/2022 12:00 AM,06:20:00,420,270
"        50 - Route 50",bearid - sanout,01/25/2022 12:00 AM,06:20:00,420,267
"        50 - Route 50",bearid - sanout,02/02/2022 12:00 AM,06:20:00,420,349
"        50 - Route 50",bearid - sanout,02/03/2022 12:00 AM,06:20:00,420,284
"        50 - Route 50",bearid - sanout,02/04/2022 12:00 AM,06:20:00,420,286
"        50 - Route 50",bearid - sanout,02/12/2022 12:00 AM,06:20:00,420,307
"        50 - Route 50",dantre - rsw,01/17/2022 12:00 AM,06:20:00,540,570
"        50 - Route 50",dantre - rsw,01/18/2022 12:00 AM,06:20:00,540,659
"        50 - Route 50",dantre - rsw,01/27/2022 12:00 AM,06:20:00,540,647
"        50 - Route 50",dantre - rsw,01/31/2022 12:00 AM,06:20:00,540,611
"        50 - Route 50",dantre - rsw,02/17/2022 12:00 AM,06:20:00,540,629
"        50 - Route 50",bearid - sanout,01/26/2022 12:00 AM,06:20:00,420,325
"        50 - Route 50",bearid - sanout,02/01/2022 12:00 AM,06:20:00,420,296
"        50 - Route 50",bearid - sanout,02/15/2022 12:00 AM,06:20:00,420,276
"        50 - Route 50",bearid - sanout,02/18/2022 12:00 AM,06:20:00,420,250
"        50 - Route 50",bearid - sanout,03/07/2022 12:00 AM,06:20:00,420,294
"        50 - Route 50",bearid - sanout,03/10/2022 12:00 AM,06:20:00,420,314
"        50 - Route 50",bearid - sanout,03/14/2022 12:00 AM,06:20:00,420,307
"        50 - Route 50",bearid - sanout,03/17/2022 12:00 AM,06:20:00,420,278
"        50 - Route 50",dantre - rsw,02/23/2022 12:00 AM,06:20:00,540,595
"        50 - Route 50",dantre - rsw,02/24/2022 12:00 AM,06:20:00,540,594
"        50 - Route 50",dantre - rsw,02/26/2022 12:00 AM,06:20:00,540,502
"        50 - Route 50",dantre - rsw,03/03/2022 12:00 AM,06:20:00,540,526
"        50 - Route 50",dantre - rsw,03/14/2022 12:00 AM,06:20:00,540,544
"        50 - Route 50",dantre - rsw,03/24/2022 12:00 AM,06:20:00,540,601
"        50 - Route 50",heapar - winsum,12/09/2021 12:00 AM,06:20:00,300,262
"        50 - Route 50",heapar - winsum,12/14/2021 12:00 AM,06:20:00,300,318
"        50 - Route 50",bearid - sanout,03/12/2022 12:00 AM,06:20:00,420,369
"        50 - Route 50",bearid - sanout,03/18/2022 12:00 AM,06:20:00,420,273
"        50 - Route 50",bearid - sanout,03/21/2022 12:00 AM,06:20:00,420,328
"        50 - Route 50",btwrsh - dantre,12/13/2021 12:00 AM,06:20:00,960,874
"        50 - Route 50",btwrsh - dantre,12/16/2021 12:00 AM,06:20:00,960,897
"        50 - Route 50",btwrsh - dantre,12/21/2021 12:00 AM,06:20:00,960,718
"        50 - Route 50",btwrsh - dantre,12/28/2021 12:00 AM,06:20:00,960,673
"        50 - Route 50",btwrsh - dantre,12/29/2021 12:00 AM,06:20:00,960,887
"        50 - Route 50",btwrsh - dantre,01/14/2022 12:00 AM,06:20:00,960,752
"        50 - Route 50",btwrsh - dantre,01/20/2022 12:00 AM,06:20:00,960,897
"        50 - Route 50",btwrsh - dantre,02/07/2022 12:00 AM,06:20:00,960,731
"        50 - Route 50",bearid - sanout,02/10/2022 12:00 AM,06:20:00,420,336
"        50 - Route 50",bearid - sanout,02/14/2022 12:00 AM,06:20:00,420,297
"        50 - Route 50",bearid - sanout,02/16/2022 12:00 AM,06:20:00,420,327
"        50 - Route 50",bearid - sanout,02/21/2022 12:00 AM,06:20:00,420,287
"        50 - Route 50",bearid - sanout,02/24/2022 12:00 AM,06:20:00,420,293
"        50 - Route 50",btwrsh - dantre,03/07/2022 12:00 AM,06:20:00,960,793
"        50 - Route 50",btwrsh - dantre,03/16/2022 12:00 AM,06:20:00,960,723
"        50 - Route 50",btwrsh - dantre,03/22/2022 12:00 AM,06:20:00,960,897
"        50 - Route 50",btwrsh - dantre,03/25/2022 12:00 AM,06:20:00,960,679
"        50 - Route 50",dantre - rsw,12/06/2021 12:00 AM,06:20:00,540,521
"        50 - Route 50",bearid - sanout,03/19/2022 12:00 AM,06:20:00,420,290
"        50 - Route 50",btwrsh - dantre,12/01/2021 12:00 AM,06:20:00,960,952
"        50 - Route 50",btwrsh - dantre,12/03/2021 12:00 AM,06:20:00,960,921
"        50 - Route 50",btwrsh - dantre,12/07/2021 12:00 AM,06:20:00,960,859
"        50 - Route 50",btwrsh - dantre,12/08/2021 12:00 AM,06:20:00,960,"1,006"
"        50 - Route 50",btwrsh - dantre,12/11/2021 12:00 AM,06:20:00,960,733
"        50 - Route 50",btwrsh - dantre,12/22/2021 12:00 AM,06:20:00,960,661
"        50 - Route 50",dantre - rsw,03/02/2022 12:00 AM,06:20:00,540,520
"        50 - Route 50",bearid - sanout,03/25/2022 12:00 AM,06:20:00,420,273
"        50 - Route 50",bearid - sanout,03/26/2022 12:00 AM,06:20:00,420,304
"        50 - Route 50",btwrsh - dantre,12/15/2021 12:00 AM,06:20:00,960,670
"        50 - Route 50",btwrsh - dantre,12/31/2021 12:00 AM,06:20:00,960,773
"        50 - Route 50",btwrsh - dantre,01/11/2022 12:00 AM,06:20:00,960,791
"        50 - Route 50",btwrsh - dantre,01/26/2022 12:00 AM,06:20:00,960,773
"        50 - Route 50",btwrsh - dantre,02/15/2022 12:00 AM,06:20:00,960,721
"        50 - Route 50",btwrsh - dantre,02/21/2022 12:00 AM,06:20:00,960,715
"        50 - Route 50",btwrsh - dantre,02/25/2022 12:00 AM,06:20:00,960,769
"        50 - Route 50",btwrsh - dantre,03/01/2022 12:00 AM,06:20:00,960,916
"        50 - Route 50",btwrsh - dantre,03/10/2022 12:00 AM,06:20:00,960,817
"        50 - Route 50",btwrsh - dantre,03/11/2022 12:00 AM,06:20:00,960,822
"        50 - Route 50",bearid - sanout,03/30/2022 12:00 AM,06:20:00,420,274
"        50 - Route 50",bearid - sanout,03/31/2022 12:00 AM,06:20:00,420,302
"        50 - Route 50",btwrsh - dantre,12/09/2021 12:00 AM,06:20:00,960,833
"        50 - Route 50",btwrsh - dantre,12/10/2021 12:00 AM,06:20:00,960,800
"        50 - Route 50",btwrsh - dantre,01/03/2022 12:00 AM,06:20:00,960,657
"        50 - Route 50",dantre - rsw,12/18/2021 12:00 AM,06:20:00,540,622
"        50 - Route 50",dantre - rsw,12/20/2021 12:00 AM,06:20:00,540,597
"        50 - Route 50",dantre - rsw,12/21/2021 12:00 AM,06:20:00,540,500
"        50 - Route 50",dantre - rsw,12/24/2021 12:00 AM,06:20:00,540,503
"        50 - Route 50",dantre - rsw,01/05/2022 12:00 AM,06:20:00,540,543
"        50 - Route 50",dantre - rsw,01/20/2022 12:00 AM,06:20:00,540,566
"        50 - Route 50",dantre - rsw,02/02/2022 12:00 AM,06:20:00,540,521
"        50 - Route 50",heapar - winsum,12/22/2021 12:00 AM,06:20:00,300,280
"        50 - Route 50",heapar - winsum,01/14/2022 12:00 AM,06:20:00,300,248
"        50 - Route 50",heapar - winsum,01/22/2022 12:00 AM,06:20:00,300,214
"        50 - Route 50",heapar - winsum,01/24/2022 12:00 AM,06:20:00,300,215
"        50 - Route 50",heapar - winsum,02/12/2022 12:00 AM,06:20:00,300,228
"        50 - Route 50",heapar - winsum,02/17/2022 12:00 AM,06:20:00,300,188
"        50 - Route 50",heapar - winsum,02/22/2022 12:00 AM,06:20:00,300,363
"        50 - Route 50",heapar - winsum,12/24/2021 12:00 AM,06:20:00,300,192
"        50 - Route 50",heapar - winsum,12/29/2021 12:00 AM,06:20:00,300,274
"        50 - Route 50",heapar - winsum,12/30/2021 12:00 AM,06:20:00,300,302
"        50 - Route 50",heapar - winsum,12/31/2021 12:00 AM,06:20:00,300,246
"        50 - Route 50",heapar - winsum,01/10/2022 12:00 AM,06:20:00,300,265
"        50 - Route 50",heapar - winsum,01/18/2022 12:00 AM,06:20:00,300,196
"        50 - Route 50",heapar - winsum,02/02/2022 12:00 AM,06:20:00,300,297
"        50 - Route 50",heapar - winsum,02/16/2022 12:00 AM,06:20:00,300,283
"        50 - Route 50",heapar - winsum,02/21/2022 12:00 AM,06:20:00,300,214
"        50 - Route 50",heapar - winsum,03/02/2022 12:00 AM,06:20:00,300,301
"        50 - Route 50",heapar - winsum,03/12/2022 12:00 AM,06:20:00,300,223
"        50 - Route 50",heapar - winsum,03/24/2022 12:00 AM,06:20:00,300,362
"        50 - Route 50",heapar - winsum,03/25/2022 12:00 AM,06:20:00,300,210
"        50 - Route 50",sanout - heapar,12/04/2021 12:00 AM,06:20:00,840,831
"        50 - Route 50",sanout - heapar,12/20/2021 12:00 AM,06:20:00,840,815
"        50 - Route 50",heapar - winsum,04/02/2022 12:00 AM,06:20:00,300,357
"        50 - Route 50",sanout - heapar,12/08/2021 12:00 AM,06:20:00,840,770
"        50 - Route 50",sanout - heapar,12/21/2021 12:00 AM,06:20:00,840,783
"        50 - Route 50",sanout - heapar,12/29/2021 12:00 AM,06:20:00,840,897
"        50 - Route 50",sanout - heapar,12/31/2021 12:00 AM,06:20:00,840,709
"        50 - Route 50",sanout - heapar,12/23/2021 12:00 AM,06:20:00,840,629
"        50 - Route 50",sanout - heapar,01/22/2022 12:00 AM,06:20:00,840,744
"        50 - Route 50",sanout - heapar,02/07/2022 12:00 AM,06:20:00,840,760
"        50 - Route 50",sanout - heapar,01/14/2022 12:00 AM,06:20:00,840,820
"        50 - Route 50",sanout - heapar,01/19/2022 12:00 AM,06:20:00,840,815
"        50 - Route 50",sanout - heapar,01/27/2022 12:00 AM,06:20:00,840,810
"        50 - Route 50",sanout - heapar,02/03/2022 12:00 AM,06:20:00,840,710
"        50 - Route 50",sanout - heapar,02/04/2022 12:00 AM,06:20:00,840,802
"        50 - Route 50",sanout - heapar,02/12/2022 12:00 AM,06:20:00,840,704
"        50 - Route 50",dantre - rsw,02/12/2022 12:00 AM,06:20:00,540,537
"        50 - Route 50",dantre - rsw,02/14/2022 12:00 AM,06:20:00,540,512
"        50 - Route 50",dantre - rsw,02/19/2022 12:00 AM,06:20:00,540,559
"        50 - Route 50",dantre - rsw,02/21/2022 12:00 AM,06:20:00,540,566
"        50 - Route 50",dantre - rsw,03/09/2022 12:00 AM,06:20:00,540,489
"        50 - Route 50",dantre - rsw,03/10/2022 12:00 AM,06:20:00,540,514
"        50 - Route 50",dantre - rsw,03/15/2022 12:00 AM,06:20:00,540,570
"        50 - Route 50",dantre - rsw,03/25/2022 12:00 AM,06:20:00,540,589
"        50 - Route 50",btwrsh - dantre,01/12/2022 12:00 AM,06:20:00,960,953
"        50 - Route 50",btwrsh - dantre,01/18/2022 12:00 AM,06:20:00,960,880
"        50 - Route 50",btwrsh - dantre,01/22/2022 12:00 AM,06:20:00,960,728
"        50 - Route 50",btwrsh - dantre,01/24/2022 12:00 AM,06:20:00,960,755
"        50 - Route 50",btwrsh - dantre,01/28/2022 12:00 AM,06:20:00,960,937
"        50 - Route 50",btwrsh - dantre,02/16/2022 12:00 AM,06:20:00,960,918
"        50 - Route 50",btwrsh - dantre,02/24/2022 12:00 AM,06:20:00,960,852
"        50 - Route 50",btwrsh - dantre,02/26/2022 12:00 AM,06:20:00,960,632
"        50 - Route 50",dantre - rsw,12/13/2021 12:00 AM,06:20:00,540,542
"        50 - Route 50",dantre - rsw,01/21/2022 12:00 AM,06:20:00,540,613
"        50 - Route 50",btwrsh - dantre,03/09/2022 12:00 AM,06:20:00,960,807
"        50 - Route 50",btwrsh - dantre,03/17/2022 12:00 AM,06:20:00,960,889
"        50 - Route 50",dantre - rsw,12/15/2021 12:00 AM,06:20:00,540,609
"        50 - Route 50",dantre - rsw,12/23/2021 12:00 AM,06:20:00,540,485
"        50 - Route 50",sanout - heapar,02/24/2022 12:00 AM,06:20:00,840,657
"        50 - Route 50",sanout - heapar,02/25/2022 12:00 AM,06:20:00,840,720
"        50 - Route 50",sanout - heapar,03/01/2022 12:00 AM,06:20:00,840,742
"        50 - Route 50",sanout - heapar,03/09/2022 12:00 AM,06:20:00,840,827
"        50 - Route 50",sanout - heapar,03/10/2022 12:00 AM,06:20:00,840,678
"        50 - Route 50",sanout - heapar,03/14/2022 12:00 AM,06:20:00,840,886
"        50 - Route 50",sanout - heapar,04/01/2022 12:00 AM,06:20:00,840,743
"        50 - Route 50",winsum - btwrsh,12/02/2021 12:00 AM,06:20:00,900,899
"        50 - Route 50",winsum - btwrsh,12/15/2021 12:00 AM,06:20:00,900,851
"        50 - Route 50",bearid - sanout,03/28/2022 12:00 AM,06:20:00,420,315
"        50 - Route 50",btwrsh - dantre,12/27/2021 12:00 AM,06:20:00,960,729
"        50 - Route 50",sanout - heapar,03/15/2022 12:00 AM,06:20:00,840,669
"        50 - Route 50",sanout - heapar,03/23/2022 12:00 AM,06:20:00,840,812
"        50 - Route 50",dantre - rsw,03/28/2022 12:00 AM,06:20:00,540,525
"        50 - Route 50",dantre - rsw,03/31/2022 12:00 AM,06:20:00,540,586
"        50 - Route 50",heapar - winsum,12/03/2021 12:00 AM,06:20:00,300,173
"        50 - Route 50",heapar - winsum,12/04/2021 12:00 AM,06:20:00,300,323
"        50 - Route 50",heapar - winsum,12/21/2021 12:00 AM,06:20:00,300,181
"        50 - Route 50",heapar - winsum,01/03/2022 12:00 AM,06:20:00,300,235
"        50 - Route 50",heapar - winsum,01/11/2022 12:00 AM,06:20:00,300,288
"        50 - Route 50",heapar - winsum,01/12/2022 12:00 AM,06:20:00,300,307
"        50 - Route 50",heapar - winsum,01/13/2022 12:00 AM,06:20:00,300,222
"        50 - Route 50",heapar - winsum,01/25/2022 12:00 AM,06:20:00,300,265
"        50 - Route 50",dantre - rsw,01/08/2022 12:00 AM,06:20:00,540,620
"        50 - Route 50",dantre - rsw,01/10/2022 12:00 AM,06:20:00,540,592
"        50 - Route 50",dantre - rsw,01/14/2022 12:00 AM,06:20:00,540,527
"        50 - Route 50",dantre - rsw,01/26/2022 12:00 AM,06:20:00,540,605
"        50 - Route 50",dantre - rsw,01/29/2022 12:00 AM,06:20:00,540,567
"        50 - Route 50",dantre - rsw,02/01/2022 12:00 AM,06:20:00,540,538
"        50 - Route 50",dantre - rsw,02/05/2022 12:00 AM,06:20:00,540,531
"        50 - Route 50",dantre - rsw,02/09/2022 12:00 AM,06:20:00,540,533
"        50 - Route 50",dantre - rsw,02/10/2022 12:00 AM,06:20:00,540,613
"        50 - Route 50",dantre - rsw,02/15/2022 12:00 AM,06:20:00,540,582
"        50 - Route 50",dantre - rsw,02/22/2022 12:00 AM,06:20:00,540,520
"        50 - Route 50",btwrsh - dantre,01/08/2022 12:00 AM,06:20:00,960,772
"        50 - Route 50",btwrsh - dantre,01/31/2022 12:00 AM,06:20:00,960,662
"        50 - Route 50",btwrsh - dantre,02/05/2022 12:00 AM,06:20:00,960,689
"        50 - Route 50",btwrsh - dantre,02/10/2022 12:00 AM,06:20:00,960,777
"        50 - Route 50",dantre - rsw,03/19/2022 12:00 AM,06:20:00,540,553
"        50 - Route 50",dantre - rsw,03/29/2022 12:00 AM,06:20:00,540,508
"        50 - Route 50",dantre - rsw,03/30/2022 12:00 AM,06:20:00,540,597
"        50 - Route 50",dantre - rsw,04/02/2022 12:00 AM,06:20:00,540,565
"        50 - Route 50",heapar - winsum,12/13/2021 12:00 AM,06:20:00,300,263
"        50 - Route 50",dantre - rsw,01/28/2022 12:00 AM,06:20:00,540,548
"        50 - Route 50",dantre - rsw,02/03/2022 12:00 AM,06:20:00,540,571
"        50 - Route 50",dantre - rsw,03/04/2022 12:00 AM,06:20:00,540,545
"        50 - Route 50",dantre - rsw,03/07/2022 12:00 AM,06:20:00,540,539
"        50 - Route 50",dantre - rsw,03/16/2022 12:00 AM,06:20:00,540,600
"        50 - Route 50",dantre - rsw,03/26/2022 12:00 AM,06:20:00,540,491
"        50 - Route 50",btwrsh - dantre,02/02/2022 12:00 AM,06:20:00,960,831
"        50 - Route 50",btwrsh - dantre,02/09/2022 12:00 AM,06:20:00,960,969
"        50 - Route 50",btwrsh - dantre,02/14/2022 12:00 AM,06:20:00,960,822
"        50 - Route 50",btwrsh - dantre,02/17/2022 12:00 AM,06:20:00,960,764
"        50 - Route 50",btwrsh - dantre,02/22/2022 12:00 AM,06:20:00,960,762
"        50 - Route 50",btwrsh - dantre,03/02/2022 12:00 AM,06:20:00,960,"1,088"
"        50 - Route 50",btwrsh - dantre,03/08/2022 12:00 AM,06:20:00,960,809
"        50 - Route 50",btwrsh - dantre,03/12/2022 12:00 AM,06:20:00,960,680
"        50 - Route 50",btwrsh - dantre,03/21/2022 12:00 AM,06:20:00,960,796
"        50 - Route 50",btwrsh - dantre,04/01/2022 12:00 AM,06:20:00,960,904
"        50 - Route 50",dantre - rsw,12/04/2021 12:00 AM,06:20:00,540,625
"        50 - Route 50",winsum - btwrsh,12/17/2021 12:00 AM,06:20:00,900,913
"        50 - Route 50",winsum - btwrsh,12/21/2021 12:00 AM,06:20:00,900,816
"        50 - Route 50",winsum - btwrsh,12/27/2021 12:00 AM,06:20:00,900,903
"        50 - Route 50",winsum - btwrsh,01/13/2022 12:00 AM,06:20:00,900,"1,153"
"        50 - Route 50",winsum - btwrsh,01/21/2022 12:00 AM,06:20:00,900,782
"        50 - Route 50",winsum - btwrsh,02/05/2022 12:00 AM,06:20:00,900,770
"        50 - Route 50",winsum - btwrsh,02/14/2022 12:00 AM,06:20:00,900,909
"        50 - Route 50",heapar - winsum,12/16/2021 12:00 AM,06:20:00,300,289
"        50 - Route 50",heapar - winsum,01/07/2022 12:00 AM,06:20:00,300,215
"        50 - Route 50",heapar - winsum,01/20/2022 12:00 AM,06:20:00,300,263
"        50 - Route 50",heapar - winsum,01/26/2022 12:00 AM,06:20:00,300,219
"        50 - Route 50",heapar - winsum,02/09/2022 12:00 AM,06:20:00,300,179
"        50 - Route 50",dantre - rsw,12/14/2021 12:00 AM,06:20:00,540,615
"        50 - Route 50",dantre - rsw,12/17/2021 12:00 AM,06:20:00,540,574
"        50 - Route 50",dantre - rsw,01/04/2022 12:00 AM,06:20:00,540,466
"        50 - Route 50",dantre - rsw,01/07/2022 12:00 AM,06:20:00,540,498
"        50 - Route 50",dantre - rsw,01/24/2022 12:00 AM,06:20:00,540,542
"        50 - Route 50",heapar - winsum,01/31/2022 12:00 AM,06:20:00,300,227
"        50 - Route 50",heapar - winsum,02/04/2022 12:00 AM,06:20:00,300,264
"        50 - Route 50",heapar - winsum,02/15/2022 12:00 AM,06:20:00,300,253
"        50 - Route 50",heapar - winsum,02/24/2022 12:00 AM,06:20:00,300,183
"        50 - Route 50",heapar - winsum,03/01/2022 12:00 AM,06:20:00,300,291
"        50 - Route 50",heapar - winsum,03/05/2022 12:00 AM,06:20:00,300,255
"        50 - Route 50",heapar - winsum,03/19/2022 12:00 AM,06:20:00,300,244
"        50 - Route 50",heapar - winsum,03/21/2022 12:00 AM,06:20:00,300,300
"        50 - Route 50",heapar - winsum,12/08/2021 12:00 AM,06:20:00,300,219
"        50 - Route 50",heapar - winsum,12/17/2021 12:00 AM,06:20:00,300,277
"        50 - Route 50",heapar - winsum,12/18/2021 12:00 AM,06:20:00,300,241
"        50 - Route 50",heapar - winsum,12/20/2021 12:00 AM,06:20:00,300,268
"        50 - Route 50",heapar - winsum,12/27/2021 12:00 AM,06:20:00,300,296
"        50 - Route 50",winsum - btwrsh,02/22/2022 12:00 AM,06:20:00,900,843
"        50 - Route 50",winsum - btwrsh,03/01/2022 12:00 AM,06:20:00,900,810
"        50 - Route 50",winsum - btwrsh,03/03/2022 12:00 AM,06:20:00,900,802
"        50 - Route 50",winsum - btwrsh,03/10/2022 12:00 AM,06:20:00,900,"1,065"
"        50 - Route 50",winsum - btwrsh,03/15/2022 12:00 AM,06:20:00,900,825
"        50 - Route 50",winsum - btwrsh,03/19/2022 12:00 AM,06:20:00,900,725
"        50 - Route 50",winsum - btwrsh,03/22/2022 12:00 AM,06:20:00,900,"1,181"
"        50 - Route 50",heapar - winsum,02/26/2022 12:00 AM,06:20:00,300,165
"        50 - Route 50",heapar - winsum,03/11/2022 12:00 AM,06:20:00,300,178
