Route,Segment,Date,TripStartTime,Scheduled Running Time,Actual Running Time
"        50 - Route 50",heapar - winsum,03/27/2022 12:00 AM,16:20:00,300,189
"        50 - Route 50",sanout - heapar,01/23/2022 12:00 AM,16:20:00,840,799
"        50 - Route 50",sanout - heapar,04/03/2022 12:00 AM,16:20:00,840,854
"        50 - Route 50",winsum - btwrsh,02/13/2022 12:00 AM,16:20:00,"1,020",691
"        50 - Route 50",winsum - btwrsh,02/27/2022 12:00 AM,16:20:00,"1,020",747
"        50 - Route 50",bearid - sanout,01/23/2022 12:00 AM,16:20:00,420,312
"        50 - Route 50",bearid - sanout,02/06/2022 12:00 AM,16:20:00,420,298
"        50 - Route 50",btwrsh - dantre,12/12/2021 12:00 AM,16:20:00,"1,080",891
"        50 - Route 50",btwrsh - dantre,03/13/2022 12:00 AM,16:20:00,"1,080",771
"        50 - Route 50",btwrsh - dantre,04/03/2022 12:00 AM,16:20:00,"1,080",805
"        50 - Route 50",dantre - rsw,01/02/2022 12:00 AM,16:20:00,540,621
"        50 - Route 50",dantre - rsw,01/16/2022 12:00 AM,16:20:00,540,610
"        50 - Route 50",dantre - rsw,02/06/2022 12:00 AM,16:20:00,540,528
"        50 - Route 50",heapar - winsum,12/12/2021 12:00 AM,16:20:00,300,203
"        50 - Route 50",heapar - winsum,01/16/2022 12:00 AM,16:20:00,300,351
"        50 - Route 50",sanout - heapar,02/06/2022 12:00 AM,16:20:00,840,880
"        50 - Route 50",winsum - btwrsh,12/19/2021 12:00 AM,16:20:00,"1,020",874
"        50 - Route 50",winsum - btwrsh,01/02/2022 12:00 AM,16:20:00,"1,020",889
"        50 - Route 50",winsum - btwrsh,01/16/2022 12:00 AM,16:20:00,"1,020",785
"        50 - Route 50",winsum - btwrsh,02/06/2022 12:00 AM,16:20:00,"1,020",822
"        50 - Route 50",winsum - btwrsh,04/03/2022 12:00 AM,16:20:00,"1,020",911
"        50 - Route 50",btwrsh - dantre,12/05/2021 12:00 AM,16:20:00,"1,080",751
"        50 - Route 50",btwrsh - dantre,01/23/2022 12:00 AM,16:20:00,"1,080",789
"        50 - Route 50",btwrsh - dantre,03/20/2022 12:00 AM,16:20:00,"1,080",858
"        50 - Route 50",dantre - rsw,01/09/2022 12:00 AM,16:20:00,540,562
"        50 - Route 50",heapar - winsum,12/26/2021 12:00 AM,16:20:00,300,378
"        50 - Route 50",sanout - heapar,03/13/2022 12:00 AM,16:20:00,840,"1,024"
"        50 - Route 50",bearid - sanout,01/02/2022 12:00 AM,16:20:00,420,407
"        50 - Route 50",bearid - sanout,01/30/2022 12:00 AM,16:20:00,420,292
"        50 - Route 50",bearid - sanout,02/20/2022 12:00 AM,16:20:00,420,358
"        50 - Route 50",bearid - sanout,03/13/2022 12:00 AM,16:20:00,420,279
"        50 - Route 50",bearid - sanout,03/20/2022 12:00 AM,16:20:00,420,452
"        50 - Route 50",bearid - sanout,03/27/2022 12:00 AM,16:20:00,420,413
"        50 - Route 50",bearid - sanout,04/03/2022 12:00 AM,16:20:00,420,281
"        50 - Route 50",btwrsh - dantre,02/06/2022 12:00 AM,16:20:00,"1,080",642
"        50 - Route 50",dantre - rsw,12/26/2021 12:00 AM,16:20:00,540,766
"        50 - Route 50",dantre - rsw,01/30/2022 12:00 AM,16:20:00,540,516
"        50 - Route 50",heapar - winsum,12/19/2021 12:00 AM,16:20:00,300,148
"        50 - Route 50",heapar - winsum,03/06/2022 12:00 AM,16:20:00,300,347
"        50 - Route 50",sanout - heapar,12/19/2021 12:00 AM,16:20:00,840,794
"        50 - Route 50",sanout - heapar,02/13/2022 12:00 AM,16:20:00,840,979
"        50 - Route 50",sanout - heapar,03/06/2022 12:00 AM,16:20:00,840,833
"        50 - Route 50",bearid - sanout,01/16/2022 12:00 AM,16:20:00,420,321
"        50 - Route 50",bearid - sanout,03/06/2022 12:00 AM,16:20:00,420,281
"        50 - Route 50",btwrsh - dantre,12/26/2021 12:00 AM,16:20:00,"1,080",741
"        50 - Route 50",dantre - rsw,02/13/2022 12:00 AM,16:20:00,540,519
"        50 - Route 50",dantre - rsw,02/27/2022 12:00 AM,16:20:00,540,656
"        50 - Route 50",dantre - rsw,03/06/2022 12:00 AM,16:20:00,540,498
"        50 - Route 50",sanout - heapar,01/02/2022 12:00 AM,16:20:00,840,914
"        50 - Route 50",sanout - heapar,01/30/2022 12:00 AM,16:20:00,840,776
"        50 - Route 50",sanout - heapar,02/27/2022 12:00 AM,16:20:00,840,983
"        50 - Route 50",bearid - sanout,12/19/2021 12:00 AM,18:35:00,420,491
"        50 - Route 50",heapar - winsum,01/16/2022 12:00 AM,18:35:00,300,275
"        50 - Route 50",heapar - winsum,03/06/2022 12:00 AM,18:35:00,300,310
"        50 - Route 50",heapar - winsum,03/13/2022 12:00 AM,18:35:00,300,280
"        50 - Route 50",sanout - heapar,12/12/2021 12:00 AM,18:35:00,840,854
"        50 - Route 50",sanout - heapar,03/06/2022 12:00 AM,18:35:00,840,805
"        50 - Route 50",winsum - btwrsh,01/02/2022 12:00 AM,18:35:00,"1,020",688
"        50 - Route 50",bearid - sanout,12/26/2021 12:00 AM,18:35:00,420,303
"        50 - Route 50",bearid - sanout,03/27/2022 12:00 AM,18:35:00,420,308
"        50 - Route 50",heapar - winsum,01/30/2022 12:00 AM,18:35:00,300,266
"        50 - Route 50",heapar - winsum,03/27/2022 12:00 AM,18:35:00,300,294
"        50 - Route 50",sanout - heapar,03/27/2022 12:00 AM,18:35:00,840,834
"        50 - Route 50",winsum - btwrsh,02/06/2022 12:00 AM,18:35:00,"1,020",706
"        50 - Route 50",heapar - winsum,02/20/2022 12:00 AM,18:35:00,300,349
"        50 - Route 50",sanout - heapar,12/19/2021 12:00 AM,18:35:00,840,894
"        50 - Route 50",sanout - heapar,12/26/2021 12:00 AM,18:35:00,840,"1,064"
"        50 - Route 50",sanout - heapar,02/20/2022 12:00 AM,18:35:00,840,863
"        50 - Route 50",sanout - heapar,02/27/2022 12:00 AM,18:35:00,840,911
"        50 - Route 50",sanout - heapar,04/03/2022 12:00 AM,18:35:00,840,760
"        50 - Route 50",winsum - btwrsh,01/16/2022 12:00 AM,18:35:00,"1,020",802
"        50 - Route 50",winsum - btwrsh,03/13/2022 12:00 AM,18:35:00,"1,020",691
"        50 - Route 50",bearid - sanout,12/12/2021 12:00 AM,18:35:00,420,386
"        50 - Route 50",bearid - sanout,02/27/2022 12:00 AM,18:35:00,420,309
"        50 - Route 50",winsum - btwrsh,12/12/2021 12:00 AM,18:35:00,"1,020",754
"        50 - Route 50",winsum - btwrsh,02/13/2022 12:00 AM,18:35:00,"1,020",781
"        50 - Route 50",bearid - sanout,01/23/2022 12:00 AM,18:35:00,420,349
"        50 - Route 50",bearid - sanout,02/13/2022 12:00 AM,18:35:00,420,261
"        50 - Route 50",sanout - heapar,12/05/2021 12:00 AM,18:35:00,840,939
"        50 - Route 50",sanout - heapar,01/02/2022 12:00 AM,18:35:00,840,792
"        50 - Route 50",sanout - heapar,02/13/2022 12:00 AM,18:35:00,840,814
"        50 - Route 50",sanout - heapar,03/20/2022 12:00 AM,18:35:00,840,683
"        50 - Route 50",bearid - sanout,01/09/2022 12:00 AM,18:35:00,420,305
"        50 - Route 50",bearid - sanout,03/20/2022 12:00 AM,18:35:00,420,357
"        50 - Route 50",bearid - sanout,04/03/2022 12:00 AM,18:35:00,420,291
"        50 - Route 50",heapar - winsum,01/23/2022 12:00 AM,18:35:00,300,170
"        50 - Route 50",heapar - winsum,02/13/2022 12:00 AM,18:35:00,300,233
"        50 - Route 50",sanout - heapar,01/16/2022 12:00 AM,18:35:00,840,888
"        50 - Route 50",sanout - heapar,01/30/2022 12:00 AM,18:35:00,840,819
"        50 - Route 50",winsum - btwrsh,01/30/2022 12:00 AM,18:35:00,"1,020",697
"        50 - Route 50",bearid - sanout,12/05/2021 12:00 AM,18:35:00,420,289
"        50 - Route 50",bearid - sanout,01/02/2022 12:00 AM,18:35:00,420,470
"        50 - Route 50",bearid - sanout,01/16/2022 12:00 AM,18:35:00,420,366
"        50 - Route 50",bearid - sanout,02/06/2022 12:00 AM,18:35:00,420,313
"        50 - Route 50",bearid - sanout,02/20/2022 12:00 AM,18:35:00,420,305
"        50 - Route 50",heapar - winsum,12/19/2021 12:00 AM,18:35:00,300,246
"        50 - Route 50",heapar - winsum,01/02/2022 12:00 AM,18:35:00,300,168
"        50 - Route 50",heapar - winsum,02/06/2022 12:00 AM,18:35:00,300,284
"        50 - Route 50",heapar - winsum,04/03/2022 12:00 AM,18:35:00,300,167
"        50 - Route 50",sanout - heapar,01/09/2022 12:00 AM,18:35:00,840,708
"        50 - Route 50",sanout - heapar,02/06/2022 12:00 AM,18:35:00,840,715
"        50 - Route 50",winsum - btwrsh,01/23/2022 12:00 AM,18:35:00,"1,020",883
"        50 - Route 50",winsum - btwrsh,02/20/2022 12:00 AM,18:35:00,"1,020",765
"        50 - Route 50",bearid - sanout,01/30/2022 12:00 AM,18:35:00,420,328
"        50 - Route 50",bearid - sanout,03/06/2022 12:00 AM,18:35:00,420,322
"        50 - Route 50",bearid - sanout,03/13/2022 12:00 AM,18:35:00,420,350
"        50 - Route 50",heapar - winsum,12/05/2021 12:00 AM,18:35:00,300,262
"        50 - Route 50",heapar - winsum,12/12/2021 12:00 AM,18:35:00,300,319
"        50 - Route 50",sanout - heapar,01/23/2022 12:00 AM,18:35:00,840,785
"        50 - Route 50",sanout - heapar,03/13/2022 12:00 AM,18:35:00,840,820
"        50 - Route 50",winsum - btwrsh,12/05/2021 12:00 AM,18:35:00,"1,020",773
"        50 - Route 50",winsum - btwrsh,12/19/2021 12:00 AM,18:35:00,"1,020",695
